timestamp,number,gas_used,gas_limit,base_fee_per_gas
2023-03-22 19:08:47 UTC,16885110,13879073,30000000,46996073682
2023-03-22 19:08:59 UTC,16885111,21261007,30000000,46557080617
2023-03-22 19:09:11 UTC,16885112,11412362,30000000,48986199014
2023-03-22 19:09:23 UTC,16885113,13622034,30000000,47521659439
2023-03-22 19:09:35 UTC,16885114,20765176,30000000,46975965848
2023-03-22 19:09:47 UTC,16885115,10562230,30000000,49232838438
2023-03-22 19:09:59 UTC,16885116,16121044,30000000,47412138327
2023-03-22 19:10:11 UTC,16885117,11384332,30000000,47855064103
2023-03-22 19:10:23 UTC,16885118,18797870,30000000,46413163904
2023-03-22 19:10:35 UTC,16885119,8582517,30000000,47882090260
2023-03-22 19:10:47 UTC,16885120,13062858,30000000,45321402758
2023-03-22 19:10:59 UTC,16885121,12968860,30000000,44589786152
2023-03-22 19:11:11 UTC,16885122,16216918,30000000,43835052000
2023-03-22 19:11:23 UTC,16885123,12300537,30000000,44279582531
2023-03-22 19:11:35 UTC,16885124,11386141,30000000,43283490076
2023-03-22 19:11:47 UTC,16885125,16895588,30000000,41979986492
2023-03-22 19:11:59 UTC,16885126,17033749,30000000,42643126147
2023-03-22 19:12:11 UTC,16885127,16010962,30000000,43365837939
2023-03-22 19:12:23 UTC,16885128,18252805,30000000,43731181391
2023-03-22 19:12:35 UTC,16885129,19132063,30000000,44916589770
2023-03-22 19:12:47 UTC,16885130,19882096,30000000,46463241258
2023-03-22 19:12:59 UTC,16885131,13989546,30000000,48353557960
2023-03-22 19:13:11 UTC,16885132,23224505,30000000,47946399243
2023-03-22 19:13:23 UTC,16885133,13564602,30000000,51232527578
2023-03-22 19:13:35 UTC,16885134,15378014,30000000,50619702015
2023-03-22 19:13:47 UTC,16885135,9821944,30000000,50779159981
2023-03-22 19:13:59 UTC,16885136,12807425,30000000,48588015531
2023-03-22 19:14:11 UTC,16885137,10478270,30000000,47700241630
2023-03-22 19:14:23 UTC,16885138,13663229,30000000,45902844851
2023-03-22 19:14:35 UTC,16885139,12099835,30000000,45391498253
2023-03-22 19:14:47 UTC,16885140,15370046,30000000,44294474632
2023-03-22 19:14:59 UTC,16885141,13769247,30000000,44431066241
2023-03-22 19:15:11 UTC,16885142,17119772,30000000,43975369008
2023-03-22 19:15:23 UTC,16885143,11560916,30000000,44752183640
2023-03-22 19:15:35 UTC,16885144,8623093,30000000,43469629318
2023-03-22 19:15:47 UTC,16885145,19712596,30000000,41159614456
2023-03-22 19:15:59 UTC,16885146,9163903,30000000,42776019743
2023-03-22 19:16:11 UTC,16885147,16246962,30000000,40695644739
2023-03-22 19:16:23 UTC,16885148,13695629,30000000,41118527426
2023-03-22 19:16:35 UTC,16885149,9777657,30000000,40671578970
2023-03-22 19:16:47 UTC,16885150,19002216,30000000,38901571173
2023-03-22 19:17:11 UTC,16885151,21019865,30000000,40199008594
2023-03-22 19:17:23 UTC,16885152,15433354,30000000,42215613634
2023-03-22 19:17:35 UTC,16885153,11009272,30000000,42368066175
2023-03-22 19:17:47 UTC,16885154,14280388,30000000,40959070942
2023-03-22 19:17:59 UTC,16885155,12686625,30000000,40713448951
2023-03-22 19:18:11 UTC,16885156,13877793,30000000,39928569993
2023-03-22 19:18:23 UTC,16885157,9224865,30000000,39555168987
2023-03-22 19:18:35 UTC,16885158,17062030,30000000,37651531980
2023-03-22 19:18:47 UTC,16885159,9096170,30000000,38298520217
2023-03-22 19:18:59 UTC,16885160,18492774,30000000,36414287279
2023-03-22 19:19:11 UTC,16885161,13033466,30000000,37474177910
2023-03-22 19:19:23 UTC,16885162,17936345,30000000,36860059202
2023-03-22 19:19:35 UTC,16885163,9769717,30000000,37762007956
2023-03-22 19:19:47 UTC,16885164,14088950,30000000,36116124721
2023-03-22 19:19:59 UTC,16885165,11081241,30000000,35841928093
2023-03-22 19:20:11 UTC,16885166,13570943,30000000,34671462441
2023-03-22 19:20:23 UTC,16885167,21834682,30000000,34258566641
2023-03-22 19:20:35 UTC,16885168,15173863,30000000,36209786714
2023-03-22 19:20:47 UTC,16885169,10676470,30000000,36262249565
2023-03-22 19:20:59 UTC,16885170,17833307,30000000,34955741867
2023-03-22 19:21:11 UTC,16885171,14671084,30000000,35781078101
2023-03-22 19:21:23 UTC,16885172,12036376,30000000,35683003359
2023-03-22 19:21:35 UTC,16885173,16968984,30000000,34801744983
2023-03-22 19:21:47 UTC,16885174,19692188,30000000,35372778975
2023-03-22 19:21:59 UTC,16885175,10700120,30000000,36755910050
2023-03-22 19:22:11 UTC,16885176,23389109,30000000,35438860030
2023-03-22 19:22:23 UTC,16885177,14457721,30000000,37916363860
2023-03-22 19:22:35 UTC,16885178,10108061,30000000,37745020128
2023-03-22 19:22:47 UTC,16885179,17034253,30000000,36206300662
2023-03-22 19:22:59 UTC,16885180,13798638,30000000,36820073793
2023-03-22 19:23:11 UTC,16885181,14553734,30000000,36451455148
2023-03-22 19:23:23 UTC,16885182,9056197,30000000,36315896439
2023-03-22 19:23:35 UTC,16885183,11949522,30000000,34517108654
2023-03-22 19:23:47 UTC,16885184,18570022,30000000,33639661316
2023-03-22 19:23:59 UTC,16885185,12133956,30000000,34640447407
2023-03-22 19:24:11 UTC,16885186,12391798,30000000,33813105354
2023-03-22 19:24:23 UTC,16885187,14888604,30000000,33078176946
2023-03-22 19:24:35 UTC,16885188,16594477,30000000,33047470475
2023-03-22 19:24:47 UTC,16885189,16668960,30000000,33486582404
2023-03-22 19:24:59 UTC,16885190,10701610,30000000,33952313792
2023-03-22 19:25:11 UTC,16885191,12129453,30000000,32736144742
2023-03-22 19:25:23 UTC,16885192,18820105,30000000,31953056058
2023-03-22 19:25:35 UTC,16885193,13089981,30000000,32970256301
2023-03-22 19:25:47 UTC,16885194,21110874,30000000,32445474502
2023-03-22 19:25:59 UTC,16885195,6047354,30000000,34097726223
2023-03-22 19:26:11 UTC,16885196,13222057,30000000,31553852288
2023-03-22 19:26:23 UTC,16885197,14291545,30000000,31086344365
2023-03-22 19:26:35 UTC,16885198,9605898,30000000,30902817065
2023-03-22 19:26:47 UTC,16885199,23666582,30000000,29513709171
2023-03-22 19:26:59 UTC,16885200,12401999,30000000,31645234009
2023-03-22 19:27:11 UTC,16885201,9151508,30000000,30960114429
2023-03-22 19:27:23 UTC,16885202,12534467,30000000,29451197917
2023-03-22 19:27:35 UTC,16885203,9369494,30000000,28846090415
2023-03-22 19:27:47 UTC,16885204,14385585,30000000,27492606373
2023-03-22 19:27:59 UTC,16885205,24719957,30000000,27351840792
2023-03-22 19:28:11 UTC,16885206,14662708,30000000,29567330095
2023-03-22 19:28:23 UTC,16885207,14138925,30000000,29484223230
2023-03-22 19:28:35 UTC,16885208,9981626,30000000,29272655501
2023-03-22 19:28:47 UTC,16885209,13129629,30000000,28048479391
2023-03-22 19:28:59 UTC,16885210,5243764,30000000,27611303871
2023-03-22 19:29:11 UTC,16885211,22201124,30000000,25366450565
2023-03-22 19:29:23 UTC,16885212,9287376,30000000,26888675197
2023-03-22 19:29:35 UTC,16885213,14487646,30000000,25608634437
2023-03-22 19:29:47 UTC,16885214,16536041,30000000,25499295385
2023-03-22 19:29:59 UTC,16885215,10651559,30000000,25825695078
2023-03-22 19:30:11 UTC,16885216,23028226,30000000,24889849151
2023-03-22 19:30:23 UTC,16885217,9036570,30000000,26555026935
2023-03-22 19:30:35 UTC,16885218,20451252,30000000,25235368233
2023-03-22 19:30:47 UTC,16885219,13289237,30000000,26381737829
2023-03-22 19:30:59 UTC,16885220,10798191,30000000,26005630322
2023-03-22 19:31:11 UTC,16885221,17421291,30000000,25095041226
2023-03-22 19:31:23 UTC,16885222,13370547,30000000,25601394538
2023-03-22 19:31:35 UTC,16885223,14270793,30000000,25253758962
2023-03-22 19:31:47 UTC,16885224,11617007,30000000,25100298814
2023-03-22 19:31:59 UTC,16885225,19672863,30000000,24392681021
2023-03-22 19:32:11 UTC,16885226,20904410,30000000,25342544826
2023-03-22 19:32:23 UTC,16885227,13298448,30000000,26589484618
2023-03-22 19:32:35 UTC,16885228,13716123,30000000,26212456362
2023-03-22 19:32:47 UTC,16885229,11206464,30000000,25932009947
2023-03-22 19:32:59 UTC,16885230,18810191,30000000,25112226503
2023-03-22 19:33:11 UTC,16885231,11189006,30000000,25909579664
2023-03-22 19:33:23 UTC,16885232,21421315,30000000,25086735892
2023-03-22 19:33:35 UTC,16885233,15663522,30000000,26429151171
2023-03-22 19:33:47 UTC,16885234,12258987,30000000,26575287198
2023-03-22 19:33:59 UTC,16885235,12474370,30000000,25968260468
2023-03-22 19:34:11 UTC,16885236,21293926,30000000,25421708654
2023-03-22 19:34:23 UTC,16885237,14632929,30000000,26755061596
2023-03-22 19:34:35 UTC,16885238,15179826,30000000,26673219870
2023-03-22 19:34:47 UTC,16885239,5941364,30000000,26713191023
2023-03-22 19:34:59 UTC,16885240,23583270,30000000,24696648741
2023-03-22 19:35:11 UTC,16885241,11919219,30000000,26463132109
2023-03-22 19:35:23 UTC,16885242,11097145,30000000,25783739488
2023-03-22 19:35:35 UTC,16885243,12111814,30000000,24945154517
2023-03-22 19:35:47 UTC,16885244,18846541,30000000,24344769134
2023-03-22 19:35:59 UTC,16885245,14108799,30000000,25125128739
2023-03-22 19:36:11 UTC,16885246,13742779,30000000,24938532574
2023-03-22 19:36:23 UTC,16885247,25388285,30000000,24677255517
2023-03-22 19:36:35 UTC,16885248,15590452,30000000,26813541878
2023-03-22 19:36:47 UTC,16885249,16879563,30000000,26945476123
2023-03-22 19:36:59 UTC,16885250,18703875,30000000,27367523789
2023-03-22 19:37:11 UTC,16885251,20983354,30000000,28212239515
2023-03-22 19:37:23 UTC,16885252,18394504,30000000,29618937982
2023-03-22 19:37:35 UTC,16885253,14152471,30000000,30456784677
2023-03-22 19:37:47 UTC,16885254,14621799,30000000,30241676275
2023-03-22 19:37:59 UTC,16885255,12621015,30000000,30146364340
2023-03-22 19:38:11 UTC,16885256,13204055,30000000,29548716436
2023-03-22 19:38:23 UTC,16885257,10288386,30000000,29106484190
2023-03-22 19:38:35 UTC,16885258,18303013,30000000,27963663204
2023-03-22 19:38:47 UTC,16885259,29635092,30000000,28733366063
2023-03-22 19:38:59 UTC,16885260,4575632,30000000,32237661528
2023-03-22 19:39:11 UTC,16885261,29949295,30000000,29437184468
2023-03-22 19:39:23 UTC,16885262,17754855,30000000,33104394089
2023-03-22 19:39:35 UTC,16885263,14316214,30000000,33864375802
2023-03-22 19:39:47 UTC,16885264,17160003,30000000,33671409252
2023-03-22 19:39:59 UTC,16885265,14317584,30000000,34277495460
2023-03-22 19:40:11 UTC,16885266,17393369,30000000,34082566199
2023-03-22 19:40:23 UTC,16885267,13989177,30000000,34762334177
2023-03-22 19:40:35 UTC,16885268,17505589,30000000,34469512787
2023-03-22 19:40:47 UTC,16885269,1496929,30000000,35189233054
2023-03-22 19:40:59 UTC,16885270,28213280,30000000,31229543785
2023-03-22 19:41:11 UTC,16885271,18963994,30000000,34668249670
2023-03-22 19:41:23 UTC,16885272,6750896,30000000,35813455784
2023-03-22 19:41:35 UTC,16885273,13850521,30000000,33351548106
2023-03-22 19:41:47 UTC,16885274,14800245,30000000,33032073905
2023-03-22 19:41:59 UTC,16885275,11000160,30000000,32977087889
2023-03-22 19:42:11 UTC,16885276,11212194,30000000,31877895596
2023-03-22 19:42:23 UTC,16885277,20038328,30000000,30871668228
2023-03-22 19:42:35 UTC,16885278,13388699,30000000,32167848148
2023-03-22 19:42:47 UTC,16885279,10039778,30000000,31735914099
2023-03-22 19:42:59 UTC,16885280,18899550,30000000,30424104272
2023-03-22 19:43:11 UTC,16885281,9509511,30000000,31412773570
2023-03-22 19:43:23 UTC,16885282,10846631,30000000,29975511173
2023-03-22 19:43:35 UTC,16885283,11094448,30000000,28938016516
2023-03-22 19:43:47 UTC,16885284,22244279,30000000,27996192114
2023-03-22 19:43:59 UTC,16885285,11846635,30000000,29686294002
2023-03-22 19:44:11 UTC,16885286,17125884,30000000,28906196332
2023-03-22 19:44:23 UTC,16885287,15163534,30000000,29418289834
2023-03-22 19:44:35 UTC,16885288,17512698,30000000,29458380589
2023-03-22 19:44:47 UTC,16885289,16336411,30000000,30075214038
2023-03-22 19:44:59 UTC,16885290,16201528,30000000,30410154428
2023-03-22 19:45:11 UTC,16885291,18627072,30000000,30714643194
2023-03-22 19:45:23 UTC,16885292,17773760,30000000,31643011713
2023-03-22 19:45:35 UTC,16885293,12676944,30000000,32374429381
2023-03-22 19:45:47 UTC,16885294,15529495,30000000,31747699278
2023-03-22 19:45:59 UTC,16885295,13878318,30000000,31887784678
2023-03-22 19:46:11 UTC,16885296,22459809,30000000,31589718394
2023-03-22 19:46:23 UTC,16885297,18250916,30000000,33553495607
2023-03-22 19:46:35 UTC,16885298,13441929,30000000,34462492238
2023-03-22 19:46:47 UTC,16885299,23734276,30000000,34015033824
2023-03-22 19:46:59 UTC,16885300,21532302,30000000,36490839603
2023-03-22 19:47:11 UTC,16885301,22961127,30000000,38477249474
2023-03-22 19:47:23 UTC,16885302,16939003,30000000,41029935054
2023-03-22 19:47:35 UTC,16885303,19103305,30000000,41692911446
2023-03-22 19:47:47 UTC,16885304,16949927,30000000,43118567546
2023-03-22 19:47:59 UTC,16885305,15233063,30000000,43819218038
2023-03-22 19:48:11 UTC,16885306,21987106,30000000,43904323358
2023-03-22 19:48:23 UTC,16885307,21427526,30000000,46460691367
2023-03-22 19:48:35 UTC,16885308,22642786,30000000,48949252214
2023-03-22 19:48:47 UTC,16885309,18455788,30000000,52066824376
2023-03-22 19:48:59 UTC,16885310,14020907,30000000,53566256933
2023-03-22 19:49:11 UTC,16885311,20747019,30000000,53129204040
2023-03-22 19:49:23 UTC,16885312,14980899,30000000,55673658582
2023-03-22 19:49:35 UTC,16885313,17955604,30000000,55664796728
2023-03-22 19:49:47 UTC,16885314,15225952,30000000,57035822526
2023-03-22 19:49:59 UTC,16885315,10496064,30000000,57143217177
2023-03-22 19:50:11 UTC,16885316,12527400,30000000,54998472236
2023-03-22 19:50:23 UTC,16885317,6683805,30000000,53865228716
2023-03-22 19:50:35 UTC,16885318,19400666,30000000,50132280835
2023-03-22 19:50:47 UTC,16885319,11644612,30000000,51970742699
2023-03-22 19:50:59 UTC,16885320,13650566,30000000,50517559313
2023-03-22 19:51:11 UTC,16885321,17274126,30000000,49949475046
2023-03-22 19:51:23 UTC,16885322,9819484,30000000,50896070045
2023-03-22 19:51:35 UTC,16885323,16913502,30000000,48698837502
2023-03-22 19:51:47 UTC,16885324,11751135,30000000,49475381859
2023-03-22 19:51:59 UTC,16885325,8142043,30000000,48135891555
2023-03-22 19:52:11 UTC,16885326,16642597,30000000,45384942602
2023-03-22 19:52:23 UTC,16885327,15535091,30000000,46006185690
2023-03-22 19:52:35 UTC,16885328,16023162,30000000,46211331489
2023-03-22 19:52:47 UTC,16885329,18700684,30000000,46605345475
2023-03-22 19:52:59 UTC,16885330,18393187,30000000,48042609277
2023-03-22 19:53:11 UTC,16885331,18333943,30000000,49401088920
2023-03-22 19:53:23 UTC,16885332,10813347,30000000,50773592374
2023-03-22 19:53:35 UTC,16885333,18212029,30000000,49002163934
2023-03-22 19:53:47 UTC,16885334,12643496,30000000,50313800364
2023-03-22 19:53:59 UTC,16885335,15941248,30000000,49325761433
2023-03-22 19:54:11 UTC,16885336,11485154,30000000,49712659552
2023-03-22 19:54:23 UTC,16885337,20837522,30000000,48256556698
2023-03-22 19:54:35 UTC,16885338,11395725,30000000,50604045959
2023-03-22 19:54:47 UTC,16885339,10382230,30000000,49084121812
2023-03-22 19:54:59 UTC,16885340,13740473,30000000,47195295269
2023-03-22 19:55:11 UTC,16885341,12568326,30000000,46699930697
2023-03-22 19:55:23 UTC,16885342,19333256,30000000,45753605637
2023-03-22 19:55:35 UTC,16885343,13547532,30000000,47405789688
2023-03-22 19:55:47 UTC,16885344,14422736,30000000,46831994751
2023-03-22 19:55:59 UTC,16885345,11529977,30000000,46606707880
2023-03-22 19:56:11 UTC,16885346,18869401,30000000,45258988311
2023-03-22 19:56:23 UTC,16885347,10542600,30000000,46718364766
2023-03-22 19:56:35 UTC,16885348,18224176,30000000,44983011107
2023-03-22 19:56:47 UTC,16885349,13470375,30000000,46191620647
2023-03-22 19:56:59 UTC,16885350,13706991,30000000,45602821833
2023-03-22 19:57:11 UTC,16885351,593814,30000000,45111448008
2023-03-22 19:57:23 UTC,16885352,28950016,30000000,39695748752
2023-03-22 19:57:35 UTC,16885353,13273610,30000000,44310384837
2023-03-22 19:57:47 UTC,16885354,14585227,30000000,43672909794
2023-03-22 19:57:59 UTC,16885355,15766086,30000000,43521956929
2023-03-22 19:58:11 UTC,16885356,17798685,30000000,43799803278
2023-03-22 19:58:23 UTC,16885357,11777512,30000000,44821318714
2023-03-22 19:58:35 UTC,16885358,12616651,30000000,43617684034
2023-03-22 19:58:47 UTC,16885359,24352853,30000000,42751382671
2023-03-22 19:58:59 UTC,16885360,9146388,30000000,46083444318
2023-03-22 19:59:11 UTC,16885361,14989528,30000000,43835489296
2023-03-22 19:59:23 UTC,16885362,4058573,30000000,43831663919
2023-03-22 19:59:35 UTC,16885363,23714852,30000000,39835155994
2023-03-22 19:59:47 UTC,16885364,14085162,30000000,42728135068
2023-03-22 19:59:59 UTC,16885365,11527881,30000000,42402390722
2023-03-22 20:00:11 UTC,16885366,23571639,30000000,41175506169
2023-03-22 20:00:23 UTC,16885367,15597607,30000000,44116685956
2023-03-22 20:00:35 UTC,16885368,16495274,30000000,44336389625
2023-03-22 20:00:47 UTC,16885369,19137763,30000000,44888848380
2023-03-22 20:00:59 UTC,16885370,11341816,30000000,46436676846
2023-03-22 20:01:11 UTC,16885371,12739951,30000000,45021060944
2023-03-22 20:01:23 UTC,16885372,18240481,30000000,44173145913
2023-03-22 20:01:35 UTC,16885373,16047316,30000000,45365997913
2023-03-22 20:01:47 UTC,16885374,12369936,30000000,45761935708
2023-03-22 20:01:59 UTC,16885375,12535867,30000000,44758962211
2023-03-22 20:02:11 UTC,16885376,29805084,30000000,43839861913
2023-03-22 20:02:23 UTC,16885377,13519181,30000000,49248635564
2023-03-22 20:02:35 UTC,16885378,17008616,30000000,48640899604
2023-03-22 20:02:47 UTC,16885379,16008380,30000000,49455073680
2023-03-22 20:02:59 UTC,16885380,9421458,30000000,49870652906
2023-03-22 20:03:11 UTC,16885381,14666980,29970705,47552273475
2023-03-22 20:03:23 UTC,16885382,10425537,29999972,47425989218
2023-03-22 20:03:35 UTC,16885383,20563611,30000000,45618089457
2023-03-22 20:03:47 UTC,16885384,13514159,30000000,47733100326
2023-03-22 20:03:59 UTC,16885385,7890210,30000000,47142068680
2023-03-22 20:04:11 UTC,16885386,23520304,30000000,44348983610
2023-03-22 20:04:23 UTC,16885387,12317270,30000000,47497873797
2023-03-22 20:04:35 UTC,16885388,19930351,30000000,46436007373
2023-03-22 20:04:47 UTC,16885389,1370987,30000000,48343889167
2023-03-22 20:04:59 UTC,16885390,23029570,30000000,42853226718
2023-03-22 20:05:11 UTC,16885391,14900356,30000000,45720668248
2023-03-22 20:05:23 UTC,16885392,5207223,30000000,45682703330
2023-03-22 20:05:35 UTC,16885393,20427201,30000000,41954698943
2023-03-22 20:05:47 UTC,16885394,10557166,30000000,43852170476
2023-03-22 20:05:59 UTC,16885395,12085603,30000000,42228604527
2023-03-22 20:06:11 UTC,16885396,15558474,30000000,41203013541
2023-03-22 20:06:23 UTC,16885397,16737911,30000000,41394770305
2023-03-22 20:06:35 UTC,16885398,14393826,30000000,41994273860
2023-03-22 20:06:47 UTC,16885399,15480136,30000000,41782141886
2023-03-22 20:06:59 UTC,16885400,11110968,30000000,41949317806
2023-03-22 20:07:11 UTC,16885401,14136654,30000000,40589799145
2023-03-22 20:07:23 UTC,16885402,11948794,30000000,40297773806
2023-03-22 20:07:35 UTC,16885403,28379343,30000000,39273133730
2023-03-22 20:07:47 UTC,16885404,9894032,30000000,43651873120
2023-03-22 20:07:59 UTC,16885405,11211077,30000000,41794497560
2023-03-22 20:08:11 UTC,16885406,15003926,30000000,40474863118
2023-03-22 20:08:23 UTC,16885407,29986206,30000000,40476187320
2023-03-22 20:08:35 UTC,16885408,25534751,30000000,45531057997
2023-03-22 20:08:47 UTC,16885409,19557500,30000000,49528210986
2023-03-22 20:08:59 UTC,16885410,17450487,30000000,51409251165
2023-03-22 20:09:11 UTC,16885411,16026248,30000000,52459065345
2023-03-22 20:09:23 UTC,16885412,17343309,30000000,52907698769
2023-03-22 20:09:35 UTC,16885413,14948114,30000000,53940857824
2023-03-22 20:09:47 UTC,16885414,12931774,30000000,53917534697
2023-03-22 20:09:59 UTC,16885415,17259640,30000000,52988254305
2023-03-22 20:10:11 UTC,16885416,14374872,30000000,53986040796
2023-03-22 20:10:23 UTC,16885417,12151766,30000000,53704805916
2023-03-22 20:10:35 UTC,16885418,15108809,30000000,52430107132
2023-03-22 20:10:47 UTC,16885419,12493189,30000000,52477647694
2023-03-22 20:10:59 UTC,16885420,9776652,30000000,51381384824
2023-03-22 20:11:11 UTC,16885421,26261489,30000000,49144861044
2023-03-22 20:11:23 UTC,16885422,7278598,30000000,53756896977
2023-03-22 20:11:35 UTC,16885423,12512627,30000000,50297908546
2023-03-22 20:11:47 UTC,16885424,13662361,30000000,49255328049
2023-03-22 20:11:59 UTC,16885425,12931610,30000000,48706279318
2023-03-22 20:12:11 UTC,16885426,16163140,30000000,47866749476
2023-03-22 20:12:23 UTC,16885427,9623423,30000000,48330713900
2023-03-22 20:12:35 UTC,16885428,24765848,30000000,46165265528
2023-03-22 20:12:47 UTC,16885429,9941268,30000000,49922290244
2023-03-22 20:12:59 UTC,16885430,20753259,30000000,47817761185
2023-03-22 20:13:11 UTC,16885431,10837602,30000000,50110327559
2023-03-22 20:13:23 UTC,16885432,13767506,30000000,48372168166
2023-03-22 20:13:35 UTC,16885433,8619613,30000000,47875348108
2023-03-22 20:13:47 UTC,16885434,10668702,30000000,45329821036
2023-03-22 20:13:59 UTC,16885435,15001721,30000000,43693679677
2023-03-22 20:14:11 UTC,16885436,13951333,30000000,43694306317
2023-03-22 20:14:23 UTC,16885437,19255542,30000000,43312466508
2023-03-22 20:14:35 UTC,16885438,11670137,30000000,44848450010
2023-03-22 20:14:47 UTC,16885439,11674232,30000000,43603956725
2023-03-22 20:14:59 UTC,16885440,10860246,30000000,42395484693
2023-03-22 20:15:11 UTC,16885441,14910269,30000000,40932927382
2023-03-22 20:15:23 UTC,16885442,15062838,30000000,40902319445
2023-03-22 20:15:35 UTC,16885443,12367741,30000000,40923737944
2023-03-22 20:15:47 UTC,16885444,22406420,30000000,40026055632
2023-03-22 20:15:59 UTC,16885445,10240193,30000000,42496470456
2023-03-22 20:16:11 UTC,16885446,12552871,30000000,40810845477
2023-03-22 20:16:23 UTC,16885447,12106956,30000000,39978600448
2023-03-22 20:16:35 UTC,16885448,20155127,30000000,39014768364
2023-03-22 20:16:47 UTC,16885449,12542621,30000000,40690819078
2023-03-22 20:16:59 UTC,16885450,18304569,30000000,39857546043
2023-03-22 20:17:11 UTC,16885451,15601345,30000000,40955146135
2023-03-22 20:17:23 UTC,16885452,11264486,30000000,41160380904
2023-03-22 20:17:35 UTC,16885453,15767061,30000000,39879087745
2023-03-22 20:17:47 UTC,16885454,21292402,30000000,40134001852
2023-03-22 20:17:59 UTC,16885455,17501343,30000000,42238495798
2023-03-22 20:18:11 UTC,16885456,15642899,30000000,43118937179
2023-03-22 20:18:23 UTC,16885457,10095447,30000000,43349946525
2023-03-22 20:18:35 UTC,16885458,13655052,30000000,41578178940
2023-03-22 20:18:47 UTC,16885459,11170735,30000000,41112174869
2023-03-22 20:18:59 UTC,16885460,27686435,30000000,39800263100
2023-03-22 20:19:11 UTC,16885461,10855927,30000000,44007958523
2023-03-22 20:19:23 UTC,16885462,12440604,30000000,42488190251
2023-03-22 20:19:35 UTC,16885463,11458092,30000000,41581989383
2023-03-22 20:19:47 UTC,16885464,9756562,30000000,40354659543
2023-03-22 20:19:59 UTC,16885465,20305202,30000000,38591349916
2023-03-22 20:20:11 UTC,16885466,16103281,30000000,40297474138
2023-03-22 20:20:23 UTC,16885467,15825043,30000000,40667969451
2023-03-22 20:20:35 UTC,16885468,11582084,30000000,40947576313
2023-03-22 20:20:47 UTC,16885469,12780619,30000000,39781281511
2023-03-22 20:20:59 UTC,16885470,16391561,30000000,39045533009
2023-03-22 20:21:11 UTC,16885471,12959845,30000000,39498318350
2023-03-22 20:21:23 UTC,16885472,11568283,30000000,38826795920
2023-03-22 20:21:35 UTC,16885473,29963462,30000000,37716441124
2023-03-22 20:21:47 UTC,16885474,11622917,30000000,42419512236
2023-03-22 20:21:59 UTC,16885475,24660996,30000000,41225727123
2023-03-22 20:22:11 UTC,16885476,15143537,30000000,44544740329
2023-03-22 20:22:23 UTC,16885477,8200601,30000000,44598022148
2023-03-22 20:22:35 UTC,16885478,18181388,30000000,42071024255
2023-03-22 20:22:47 UTC,16885479,1342175,30000000,43186393019
2023-03-22 20:22:59 UTC,16885480,27608341,30000000,38271124701
2023-03-22 20:23:11 UTC,16885481,11129239,30000000,42292252956
2023-03-22 20:23:23 UTC,16885482,11401359,30000000,40928059595
2023-03-22 20:23:35 UTC,16885483,14132048,30000000,39700681318
2023-03-22 20:23:59 UTC,16885484,17328759,30000000,39413528937
2023-03-22 20:24:11 UTC,16885485,11678719,30000000,40178400688
2023-03-22 20:24:23 UTC,16885486,8540874,30000000,39066369365
2023-03-22 20:24:35 UTC,16885487,11720369,30000000,36963581015
2023-03-22 20:24:47 UTC,16885488,17256353,30000000,35953356797
2023-03-22 20:24:59 UTC,16885489,13150583,30000000,36629385667
2023-03-22 20:25:11 UTC,16885490,12551962,30000000,36064860596
2023-03-22 20:25:23 UTC,16885491,14074844,30000000,35329126020
2023-03-22 20:25:35 UTC,16885492,13528018,30000000,35056751413
2023-03-22 20:25:47 UTC,16885493,12584932,30000000,34626727188
2023-03-22 20:25:59 UTC,16885494,10235090,30000000,33929844682
2023-03-22 20:26:11 UTC,16885495,16126782,30000000,32582572547
2023-03-22 20:26:23 UTC,16885496,12970609,30000000,32888518015
2023-03-22 20:26:35 UTC,16885497,16452159,30000000,32332320828
2023-03-22 20:26:47 UTC,16885498,7699239,30000000,32723584750
2023-03-22 20:26:59 UTC,16885499,17390124,30000000,30732692489
2023-03-22 20:27:11 UTC,16885500,13709977,30000000,31344817038
2023-03-22 20:27:23 UTC,16885501,11589901,30000000,31007854248
2023-03-22 20:27:35 UTC,16885502,12925796,30000000,30126688809
2023-03-22 20:27:47 UTC,16885503,21693983,30000000,29605947989
2023-03-22 20:27:59 UTC,16885504,16443562,30000000,31257462260
2023-03-22 20:28:11 UTC,16885505,11245449,30000000,31633479632
2023-03-22 20:28:23 UTC,16885506,13170817,30000000,30643733694
2023-03-22 20:28:35 UTC,16885507,17170940,30000000,30176625388
2023-03-22 20:28:47 UTC,16885508,9577276,30000000,30722555747
2023-03-22 20:28:59 UTC,16885509,16593257,30000000,29334222911
2023-03-22 20:29:11 UTC,16885510,10408323,30000000,29723697544
2023-03-22 20:29:23 UTC,16885511,12748856,30000000,28586350725
2023-03-22 20:29:35 UTC,16885512,11102260,30000000,28050084126
2023-03-22 20:29:47 UTC,16885513,18643615,30000000,27138984669
2023-03-22 20:29:59 UTC,16885514,10288209,30000000,27963018099
2023-03-22 20:30:11 UTC,16885515,19522834,30000000,26865052291
2023-03-22 20:30:23 UTC,16885516,11338444,30000000,27877603723
2023-03-22 20:30:35 UTC,16885517,12779384,30000000,27026975330
2023-03-22 20:30:47 UTC,16885518,12831124,30000000,26526837548
2023-03-22 20:30:59 UTC,16885519,10259796,30000000,26047392371
