timestamp,number,gas_used,gas_limit,base_fee_per_gas
2023-06-03 03:30:35 UTC,17397498,13585759,30000000,25200245829
2023-06-03 03:30:47 UTC,17397499,11882534,30000000,24903252322
2023-06-03 03:30:59 UTC,17397500,10563916,30000000,24256293636
2023-06-03 03:31:11 UTC,17397501,13476961,30000000,23359602336
2023-06-03 03:31:23 UTC,17397502,11774893,30000000,23063122458
2023-06-03 03:31:35 UTC,17397503,10929328,30000000,22443280478
2023-06-03 03:31:47 UTC,17397504,15430862,30000000,21681953533
2023-06-03 03:31:59 UTC,17397505,17345404,30000000,21759802948
2023-06-03 03:32:11 UTC,17397506,11889090,30000000,22185099021
2023-06-03 03:32:23 UTC,17397507,13699844,30000000,21609966968
2023-06-03 03:32:35 UTC,17397508,21469312,30000000,21375830900
2023-06-03 03:32:47 UTC,17397509,11684048,30000000,22528221894
2023-06-03 03:32:59 UTC,17397510,15183113,30000000,21905701041
2023-06-03 03:33:11 UTC,17397511,20558362,30000000,21939127862
2023-06-03 03:33:23 UTC,17397512,17600756,30000000,22955341317
2023-06-03 03:33:35 UTC,17397513,0,30000000,23452851664
2023-06-03 03:33:47 UTC,17397514,29988765,30000000,20521245206
2023-06-03 03:33:59 UTC,17397515,10492849,30000000,23084479555
2023-06-03 03:34:11 UTC,17397516,29890275,30000000,22217435930
2023-06-03 03:34:23 UTC,17397517,17002225,30000000,24974300353
2023-06-03 03:34:35 UTC,17397518,17053368,30000000,25391001757
2023-06-03 03:34:47 UTC,17397519,17485425,30000000,25825477344
2023-06-03 03:34:59 UTC,17397520,15345232,30000000,26360371402
2023-06-03 03:35:11 UTC,17397521,14294945,30000000,26436208433
2023-06-03 03:35:23 UTC,17397522,17910128,30000000,26280883592
2023-06-03 03:35:35 UTC,17397523,10182426,30000000,26918223052
2023-06-03 03:35:47 UTC,17397524,15291498,30000000,25837551957
2023-06-03 03:35:59 UTC,17397525,14817149,30000000,25900315246
2023-06-03 03:36:11 UTC,17397526,17506141,30000000,25860849425
2023-06-03 03:36:35 UTC,17397527,22697988,30000000,26400940550
2023-06-03 03:36:47 UTC,17397528,12056526,30000000,28094558246
2023-06-03 03:36:59 UTC,17397529,15082795,30000000,27405428232
2023-06-03 03:37:11 UTC,17397530,10754321,30000000,27424336835
2023-06-03 03:37:23 UTC,17397531,16474814,30000000,26454045744
2023-06-03 03:37:35 UTC,17397532,14087477,30000000,26779169052
2023-06-03 03:37:47 UTC,17397533,16302584,30000000,26575530655
2023-06-03 03:37:59 UTC,17397534,14528027,30000000,26864004496
2023-06-03 03:38:11 UTC,17397535,16372661,30000000,26758345457
2023-06-03 03:38:23 UTC,17397536,13556850,30000000,27064429933
2023-06-03 03:38:35 UTC,17397537,14764088,30000000,26738946333
2023-06-03 03:38:47 UTC,17397538,16589539,30000000,26686379348
2023-06-03 03:38:59 UTC,17397539,15879983,30000000,27039871354
2023-06-03 03:39:11 UTC,17397540,16277125,30000000,27238159913
2023-06-03 03:39:23 UTC,17397541,17277204,30000000,27528047704
2023-06-03 03:39:35 UTC,17397542,6675039,30000000,28050439206
2023-06-03 03:39:47 UTC,17397543,14279088,30000000,26104449103
2023-06-03 03:39:59 UTC,17397544,8910317,30000000,25947624015
2023-06-03 03:40:11 UTC,17397545,20011111,30000000,24630850642
2023-06-03 03:40:23 UTC,17397546,13708598,30000000,25659416696
2023-06-03 03:40:35 UTC,17397547,9627431,30000000,25383278179
2023-06-03 03:40:47 UTC,17397548,8786340,30000000,24246833067
2023-06-03 03:40:59 UTC,17397549,12574785,30000000,22991319928
2023-06-03 03:41:11 UTC,17397550,12659496,30000000,22526662479
2023-06-03 03:41:23 UTC,17397551,12408898,30000000,22087297949
2023-06-03 03:41:35 UTC,17397552,20534267,30000000,21610377600
2023-06-03 03:41:47 UTC,17397553,8791427,30000000,22607024263
2023-06-03 03:41:59 UTC,17397554,12598174,30000000,21437379593
2023-06-03 03:42:11 UTC,17397555,10567931,30000000,21008305796
2023-06-03 03:42:23 UTC,17397556,29989415,30000000,20232386956
2023-06-03 03:42:35 UTC,17397557,22197700,30000000,22759650660
2023-06-03 03:42:47 UTC,17397558,9126880,30000000,24124793472
2023-06-03 03:42:59 UTC,17397559,14015667,30000000,22944061747
2023-06-03 03:43:11 UTC,17397560,15690371,30000000,22755856771
2023-06-03 03:43:23 UTC,17397561,7157041,30000000,22886773300
2023-06-03 03:43:35 UTC,17397562,19926878,30000000,21390939762
2023-06-03 03:43:47 UTC,17397563,13402760,30000000,22269194349
2023-06-03 03:43:59 UTC,17397564,10781410,30000000,21972783950
2023-06-03 03:44:11 UTC,17397565,21966680,30000000,21200332562
2023-06-03 03:44:23 UTC,17397566,13746616,30000000,22431132002
2023-06-03 03:44:35 UTC,17397567,12255499,30000000,22196841820
2023-06-03 03:44:47 UTC,17397568,8310346,30000000,21689181366
2023-06-03 03:44:59 UTC,17397569,29106790,30000000,20480072042
2023-06-03 03:45:11 UTC,17397570,14593057,30000000,22887639337
2023-06-03 03:45:23 UTC,17397571,13428382,30000000,22810022966
2023-06-03 03:45:35 UTC,17397572,14970703,30000000,22511284278
2023-06-03 03:45:47 UTC,17397573,16342242,30000000,22505788336
2023-06-03 03:45:59 UTC,17397574,9804792,30000000,22757523455
2023-06-03 03:46:11 UTC,17397575,12256045,30000000,21772272890
2023-06-03 03:46:23 UTC,17397576,12645385,30000000,21274421748
2023-06-03 03:46:35 UTC,17397577,19773666,30000000,20856979477
2023-06-03 03:46:47 UTC,17397578,12001994,30000000,21686681591
2023-06-03 03:46:59 UTC,17397579,20042694,30000000,21144874912
2023-06-03 03:47:11 UTC,17397580,9897179,30000000,22033434360
2023-06-03 03:47:23 UTC,17397581,15583042,30000000,21096495431
2023-06-03 03:47:35 UTC,17397582,15518560,30000000,21198996621
2023-06-03 03:47:59 UTC,17397583,25458587,30000000,21290604551
2023-06-03 03:48:11 UTC,17397584,17289927,30000000,23146184884
2023-06-03 03:48:23 UTC,17397585,13178402,30000000,23587877164
2023-06-03 03:48:35 UTC,17397586,11338425,30000000,23229813582
2023-06-03 03:48:47 UTC,17397587,13733454,30000000,22520999377
2023-06-03 03:48:59 UTC,17397588,8471286,30000000,22283300364
2023-06-03 03:49:11 UTC,17397589,15996571,30000000,21070956239
2023-06-03 03:49:23 UTC,17397590,10844600,30000000,21245945438
2023-06-03 03:49:35 UTC,17397591,19539365,30000000,20510233758
2023-06-03 03:49:47 UTC,17397592,8539175,30000000,21286095735
2023-06-03 03:49:59 UTC,17397593,27104234,30000000,20140047907
2023-06-03 03:50:11 UTC,17397594,12620559,30000000,22171546678
2023-06-03 03:50:23 UTC,17397595,10639340,30000000,21731914285
2023-06-03 03:50:35 UTC,17397596,12737518,30000000,20942201874
2023-06-03 03:50:47 UTC,17397597,29979047,30000000,20547357251
2023-06-03 03:50:59 UTC,17397598,18524660,30000000,23112189167
2023-06-03 03:51:11 UTC,17397599,9257566,30000000,23791044239
2023-06-03 03:51:23 UTC,17397600,11746725,30000000,22652556728
2023-06-03 03:51:35 UTC,17397601,9547737,30000000,22038431758
2023-06-03 03:51:47 UTC,17397602,15498641,30000000,21037104041
2023-06-03 03:51:59 UTC,17397603,7997084,30000000,21124520395
2023-06-03 03:52:11 UTC,17397604,29979640,30000000,19891743380
2023-06-03 03:52:35 UTC,17397605,29980598,30000000,22374836336
2023-06-03 03:52:47 UTC,17397606,25816950,30000000,25168073239
2023-06-03 03:52:59 UTC,17397607,4660954,30000000,27436754820
2023-06-03 03:53:11 UTC,17397608,15433774,30000000,25072839236
2023-06-03 03:53:23 UTC,17397609,11012106,30000000,25163472117
2023-06-03 03:53:35 UTC,17397610,11126118,30000000,24327228289
2023-06-03 03:53:47 UTC,17397611,8294794,30000000,23541888191
2023-06-03 03:53:59 UTC,17397612,15846961,30000000,22226444775
2023-06-03 03:54:11 UTC,17397613,8599539,30000000,22383319207
2023-06-03 03:54:23 UTC,17397614,10208614,30000000,21189456194
2023-06-03 03:54:35 UTC,17397615,29981066,30000000,20343398997
2023-06-03 03:54:47 UTC,17397616,14384567,30000000,22883114022
2023-06-03 03:54:59 UTC,17397617,16608973,30000000,22765755493
2023-06-03 03:55:11 UTC,17397618,28202000,30000000,23071001208
2023-06-03 03:55:23 UTC,17397619,9321340,30000000,25609195857
2023-06-03 03:55:35 UTC,17397620,7752757,30000000,24397313223
2023-06-03 03:55:47 UTC,17397621,9532077,30000000,22923869411
2023-06-03 03:55:59 UTC,17397622,13141299,30000000,21879319805
2023-06-03 03:56:11 UTC,17397623,16653131,30000000,21540427192
2023-06-03 03:56:23 UTC,17397624,19999762,30000000,21837170091
2023-06-03 03:56:35 UTC,17397625,11804226,30000000,22747008867
2023-06-03 03:56:47 UTC,17397626,10172389,30000000,22141223038
2023-06-03 03:56:59 UTC,17397627,17606005,30000000,21250479606
2023-06-03 03:57:11 UTC,17397628,11317745,30000000,21711970073
2023-06-03 03:57:23 UTC,17397629,12231793,30000000,21045728320
2023-06-03 03:57:35 UTC,17397630,29985030,30000000,20560237217
2023-06-03 03:57:47 UTC,17397631,17165164,30000000,23127701979
2023-06-03 03:57:59 UTC,17397632,16643114,30000000,23544995876
2023-06-03 03:58:11 UTC,17397633,8570100,30000000,23867388478
2023-06-03 03:58:23 UTC,17397634,17208601,30000000,22588514135
2023-06-03 03:58:35 UTC,17397635,10253563,30000000,23004255925
2023-06-03 03:58:47 UTC,17397636,13769299,30000000,22094353830
2023-06-03 03:58:59 UTC,17397637,12772292,30000000,21867757636
2023-06-03 03:59:11 UTC,17397638,11504946,30000000,21461799481
2023-06-03 03:59:23 UTC,17397639,13696458,30000000,20836714914
2023-06-03 03:59:35 UTC,17397640,13486858,30000000,20610368806
2023-06-03 03:59:47 UTC,17397641,29914240,30000000,20350482018
2023-06-03 03:59:59 UTC,17397642,9174972,30000000,22879748459
2023-06-03 04:00:11 UTC,17397643,17292513,30000000,21769121998
2023-06-03 04:00:23 UTC,17397644,13954479,30000000,22185005291
2023-06-03 04:00:35 UTC,17397645,17618018,30000000,21991714551
2023-06-03 04:00:47 UTC,17397646,15650204,30000000,22471503755
2023-06-03 04:00:59 UTC,17397647,13263184,30000000,22593262601
2023-06-03 04:01:11 UTC,17397648,13054710,30000000,22266259768
2023-06-03 04:01:23 UTC,17397649,14242529,30000000,21905306998
2023-06-03 04:01:35 UTC,17397650,21849942,30000000,21767035042
2023-06-03 04:01:47 UTC,17397651,12258877,30000000,23009559438
2023-06-03 04:01:59 UTC,17397652,12981754,30000000,22483959167
2023-06-03 04:02:11 UTC,17397653,14158730,30000000,22105807829
2023-06-03 04:02:23 UTC,17397654,10447145,30000000,21950833222
2023-06-03 04:02:35 UTC,17397655,19881484,30000000,21118008549
2023-06-03 04:02:47 UTC,17397656,12494454,30000000,21977068722
2023-06-03 04:02:59 UTC,17397657,26168365,30000000,21518197417
2023-06-03 04:03:11 UTC,17397658,12885980,30000000,23520889774
2023-06-03 04:03:23 UTC,17397659,10773045,30000000,23106526179
2023-06-03 04:03:35 UTC,17397660,14954735,30000000,22292607460
2023-06-03 04:03:47 UTC,17397661,10007786,30000000,22284198503
2023-06-03 04:03:59 UTC,17397662,16143405,30000000,21357136106
2023-06-03 04:04:11 UTC,17397663,15851703,30000000,21560634907
2023-06-03 04:04:23 UTC,17397664,10599520,30000000,21713662052
2023-06-03 04:04:35 UTC,17397665,20759378,30000000,20917407589
2023-06-03 04:04:47 UTC,17397666,17166948,30000000,21921334731
2023-06-03 04:05:11 UTC,17397667,18680801,30000000,22317188001
2023-06-03 04:05:23 UTC,17397668,11079353,30000000,23001730733
2023-06-03 04:05:35 UTC,17397669,26760236,30000000,22250216845
2023-06-03 04:05:47 UTC,17397670,12375816,30000000,24430781854
2023-06-03 04:05:59 UTC,17397671,11545047,30000000,23896524631
2023-06-03 04:06:23 UTC,17397672,21274909,30000000,23208513219
2023-06-03 04:06:35 UTC,17397673,12925927,30000000,24422107456
2023-06-03 04:06:47 UTC,17397674,13979326,30000000,23999997176
2023-06-03 04:06:59 UTC,17397675,16012421,30000000,23795862401
2023-06-03 04:07:11 UTC,17397676,9049018,30000000,23996624324
2023-06-03 04:07:23 UTC,17397677,17427928,30000000,22806595329
2023-06-03 04:07:35 UTC,17397678,7876752,30000000,23268035090
2023-06-03 04:07:47 UTC,17397679,13230032,30000000,21886835220
2023-06-03 04:07:59 UTC,17397680,17724044,30000000,21564010237
2023-06-03 04:08:11 UTC,17397681,10312711,30000000,22053521176
2023-06-03 04:08:23 UTC,17397682,17823828,30000000,21192094283
2023-06-03 04:08:35 UTC,17397683,11286462,30000000,21690784526
2023-06-03 04:08:47 UTC,17397684,12947059,30000000,21019538255
2023-06-03 04:08:59 UTC,17397685,29958398,30000000,20659939323
2023-06-03 04:09:11 UTC,17397686,28237831,30000000,23235269281
2023-06-03 04:09:23 UTC,17397687,9357900,30000000,25798474014
2023-06-03 04:09:35 UTC,17397688,10745113,30000000,24585494263
2023-06-03 04:09:47 UTC,17397689,8669803,30000000,23713756764
2023-06-03 04:09:59 UTC,17397690,12065373,30000000,22462817165
2023-06-03 04:10:11 UTC,17397691,12453245,30000000,21913483918
2023-06-03 04:10:23 UTC,17397692,11700236,30000000,21448414962
2023-06-03 04:10:35 UTC,17397693,14877347,30000000,20858625733
2023-06-03 04:10:47 UTC,17397694,29985850,30000000,20837305958
2023-06-03 04:10:59 UTC,17397695,18779393,30000000,23439512137
2023-06-03 04:11:11 UTC,17397696,11324406,30000000,24177738204
2023-06-03 04:11:23 UTC,17397697,12615869,30000000,23437175292
2023-06-03 04:11:35 UTC,17397698,11915567,30000000,22971531158
2023-06-03 04:11:47 UTC,17397699,7945713,30000000,22381079919
2023-06-03 04:11:59 UTC,17397700,16200665,30000000,21065391910
2023-06-03 04:12:11 UTC,17397701,9836936,30000000,21276162566
2023-06-03 04:12:23 UTC,17397702,26916188,30000000,20360744325
2023-06-03 04:12:35 UTC,17397703,14567644,30000000,22382598134
2023-06-03 04:12:47 UTC,17397704,12697187,30000000,22301954380
2023-06-03 04:12:59 UTC,17397705,13086958,30000000,21873977460
2023-06-03 04:13:11 UTC,17397706,12157578,30000000,21525262147
2023-06-03 04:13:23 UTC,17397707,18683876,30000000,21015396492
2023-06-03 04:13:35 UTC,17397708,10432187,30000000,21660547448
2023-06-03 04:13:47 UTC,17397709,11974903,30000000,20836036363
2023-06-03 04:13:59 UTC,17397710,29999710,30000000,20310777771
2023-06-03 04:14:11 UTC,17397711,19032987,30000000,22849575907
2023-06-03 04:14:23 UTC,17397712,14346927,30000000,23617509595
2023-06-03 04:14:35 UTC,17397713,7553164,30000000,23488976613
2023-06-03 04:14:47 UTC,17397714,16964264,30000000,22031321975
2023-06-03 04:14:59 UTC,17397715,13759206,30000000,22391949746
2023-06-03 04:15:11 UTC,17397716,11591898,30000000,22160418106
2023-06-03 04:15:23 UTC,17397717,14241931,30000000,21531043396
2023-06-03 04:15:35 UTC,17397718,13279249,30000000,21395026592
2023-06-03 04:15:47 UTC,17397719,14518106,30000000,21088230647
2023-06-03 04:15:59 UTC,17397720,11730890,30000000,21003544882
2023-06-03 04:16:11 UTC,17397721,12908833,30000000,20431354061
2023-06-03 04:16:23 UTC,17397722,19283644,30000000,20075309283
2023-06-03 04:16:35 UTC,17397723,19660446,30000000,20791938267
2023-06-03 04:16:47 UTC,17397724,11593111,30000000,21599435813
2023-06-03 04:16:59 UTC,17397725,11505565,30000000,20986211811
2023-06-03 04:17:11 UTC,17397726,29984738,30000000,20375087203
2023-06-03 04:17:23 UTC,17397727,16929652,30000000,22919381731
2023-06-03 04:17:35 UTC,17397728,13002553,30000000,23287935320
2023-06-03 04:17:47 UTC,17397729,14341038,30000000,22900298516
2023-06-03 04:17:59 UTC,17397730,9626530,30000000,22774544962
2023-06-03 04:18:11 UTC,17397731,15029380,30000000,21754725512
2023-06-03 04:18:23 UTC,17397732,7119911,30000000,21760051793
2023-06-03 04:18:35 UTC,17397733,29983997,30000000,20331125587
2023-06-03 04:18:47 UTC,17397734,14081729,30000000,22869804960
2023-06-03 04:18:59 UTC,17397735,17497941,30000000,22694799305
2023-06-03 04:19:11 UTC,17397736,10142430,30000000,23167218218
2023-06-03 04:19:23 UTC,17397737,7905255,30000000,22229415017
2023-06-03 04:19:35 UTC,17397738,25582127,30000000,20915148092
2023-06-03 04:19:47 UTC,17397739,8602117,30000000,22759537703
2023-06-03 04:19:59 UTC,17397740,12424047,30000000,21546097209
2023-06-03 04:20:11 UTC,17397741,12330777,30000000,21083582762
2023-06-03 04:20:23 UTC,17397742,29961922,30000000,20614609562
2023-06-03 04:20:35 UTC,17397743,18023668,30000000,23184894398
2023-06-03 04:20:47 UTC,17397744,7588385,30000000,23769089591
2023-06-03 04:20:59 UTC,17397745,11944430,30000000,22301028417
2023-06-03 04:21:11 UTC,17397746,8221411,30000000,21733175472
2023-06-03 04:21:23 UTC,17397747,15603836,30000000,20505506604
2023-06-03 04:21:35 UTC,17397748,29986116,30000000,20608689629
2023-06-03 04:21:47 UTC,17397749,20126269,30000000,23182391407
2023-06-03 04:21:59 UTC,17397750,11278888,30000000,24172717860
2023-06-03 04:22:11 UTC,17397751,13812807,30000000,23423139606
2023-06-03 04:22:23 UTC,17397752,9120819,30000000,23191408045
2023-06-03 04:22:35 UTC,17397753,12719673,30000000,22055187333
2023-06-03 04:22:47 UTC,17397754,17144786,30000000,21636078674
2023-06-03 04:22:59 UTC,17397755,10561474,30000000,22022784995
2023-06-03 04:23:11 UTC,17397756,10494277,30000000,21208212464
2023-06-03 04:23:23 UTC,17397757,29996309,30000000,20411893042
2023-06-03 04:23:35 UTC,17397758,17957425,30000000,22962751836
2023-06-03 04:23:47 UTC,17397759,10523226,30000000,23528673638
2023-06-03 04:23:59 UTC,17397760,14461950,30000000,22650902352
2023-06-03 04:24:11 UTC,17397761,16246031,30000000,22549341369
2023-06-03 04:24:23 UTC,17397762,9072998,30000000,22783484522
2023-06-03 04:24:35 UTC,17397763,10833405,30000000,21658169870
2023-06-03 04:24:47 UTC,17397764,16492321,30000000,20906163018
2023-06-03 04:24:59 UTC,17397765,13360468,30000000,21166152235
2023-06-03 04:25:11 UTC,17397766,10374490,30000000,20876964036
2023-06-03 04:25:23 UTC,17397767,29988619,30000000,20072242321
2023-06-03 04:25:35 UTC,17397768,27998972,30000000,22579368926
2023-06-03 04:25:47 UTC,17397769,9821460,30000000,25025273796
2023-06-03 04:25:59 UTC,17397770,12860369,30000000,23945320618
2023-06-03 04:26:11 UTC,17397771,13103144,30000000,23518369366
2023-06-03 04:26:23 UTC,17397772,12796788,30000000,23146611366
2023-06-03 04:26:35 UTC,17397773,14388955,30000000,22721637267
2023-06-03 04:26:47 UTC,17397774,13632606,30000000,22605937744
2023-06-03 04:26:59 UTC,17397775,8771177,30000000,22348344214
2023-06-03 04:27:11 UTC,17397776,15076083,30000000,21188311877
2023-06-03 04:27:23 UTC,17397777,10999007,30000000,21201745796
2023-06-03 04:27:35 UTC,17397778,14888313,30000000,20494845492
2023-06-03 04:27:47 UTC,17397779,14472027,30000000,20475770427
2023-06-03 04:27:59 UTC,17397780,12086686,30000000,20385681645
2023-06-03 04:28:11 UTC,17397781,29966699,30000000,19890765881
2023-06-03 04:28:23 UTC,17397782,29991010,30000000,22371591762
2023-06-03 04:28:35 UTC,17397783,20722983,30000000,25166364727
2023-06-03 04:28:47 UTC,17397784,15314028,30000000,26366587039
2023-06-03 04:28:59 UTC,17397785,11721219,30000000,26435585760
2023-06-03 04:29:11 UTC,17397786,16086027,30000000,25713281625
2023-06-03 04:29:23 UTC,17397787,11279283,30000000,25945992609
2023-06-03 04:29:35 UTC,17397788,11116214,30000000,25141511811
2023-06-03 04:29:47 UTC,17397789,11322887,30000000,24327809715
2023-06-03 04:29:59 UTC,17397790,9242553,30000000,23582342171
2023-06-03 04:30:11 UTC,17397791,17538285,30000000,22450891462
2023-06-03 04:30:23 UTC,17397792,11481116,30000000,22925781137
2023-06-03 04:30:35 UTC,17397793,18039364,30000000,22253504767
2023-06-03 04:30:47 UTC,17397794,12541219,30000000,22817142277
2023-06-03 04:30:59 UTC,17397795,13758618,30000000,22349622645
2023-06-03 04:31:11 UTC,17397796,16481303,30000000,22118419152
2023-06-03 04:31:23 UTC,17397797,14742016,30000000,22391453157
2023-06-03 04:31:35 UTC,17397798,13512954,30000000,22343314519
2023-06-03 04:31:47 UTC,17397799,19484077,30000000,22066435049
2023-06-03 04:31:59 UTC,17397800,27886195,30000000,22890998331
2023-06-03 04:32:11 UTC,17397801,27258565,30000000,25349147232
2023-06-03 04:32:23 UTC,17397802,14718992,30000000,27938681973
2023-06-03 04:32:35 UTC,17397803,15783713,30000000,27873257031
2023-06-03 04:32:47 UTC,17397804,14513347,30000000,28055295646
2023-06-03 04:32:59 UTC,17397805,14431628,30000000,27941519032
2023-06-03 04:33:11 UTC,17397806,12872437,30000000,27809175890
2023-06-03 04:33:23 UTC,17397807,14346681,30000000,27316127776
2023-06-03 04:33:35 UTC,17397808,15772480,30000000,27167409899
2023-06-03 04:33:47 UTC,17397809,17209420,30000000,27342295572
2023-06-03 04:33:59 UTC,17397810,11780231,30000000,27845717361
2023-06-03 04:34:11 UTC,17397811,14885777,30000000,27098577549
2023-06-03 04:34:23 UTC,17397812,11728746,30000000,27072783543
2023-06-03 04:34:35 UTC,17397813,10939142,30000000,26334767281
2023-06-03 04:34:47 UTC,17397814,12021016,30000000,25443586028
2023-06-03 04:34:59 UTC,17397815,21099745,30000000,24811952398
2023-06-03 04:35:11 UTC,17397816,14205803,30000000,26073173919
2023-06-03 04:35:23 UTC,17397817,14292446,30000000,25900613615
2023-06-03 04:35:35 UTC,17397818,14054469,30000000,25747896259
2023-06-03 04:35:47 UTC,17397819,6041665,30000000,25545017642
2023-06-03 04:35:59 UTC,17397820,17185224,30000000,23638010762
2023-06-03 04:36:11 UTC,17397821,8625597,30000000,24068463665
2023-06-03 04:36:23 UTC,17397822,15113292,30000000,22789946274
2023-06-03 04:36:35 UTC,17397823,13422329,30000000,22811462262
2023-06-03 04:36:47 UTC,17397824,29448137,30000000,22511554075
2023-06-03 04:36:59 UTC,17397825,7319530,30000000,25221970886
2023-06-03 04:37:11 UTC,17397826,11896149,30000000,23607665964
2023-06-03 04:37:23 UTC,17397827,8515142,30000000,22997043651
2023-06-03 04:37:35 UTC,17397828,16304345,30000000,21754272297
2023-06-03 04:37:47 UTC,17397829,22108400,30000000,21990731266
2023-06-03 04:37:59 UTC,17397830,6418719,30000000,23293388883
2023-06-03 04:38:11 UTC,17397831,12082482,30000000,21627662921
2023-06-03 04:38:23 UTC,17397832,11038309,30000000,21101837123
2023-06-03 04:38:35 UTC,17397833,29982671,30000000,20405179138
2023-06-03 04:38:47 UTC,17397834,10984069,30000000,22952879852
2023-06-03 04:38:59 UTC,17397835,7134214,30000000,22184736671
2023-06-03 04:39:11 UTC,17397836,21926629,30000000,20730566745
2023-06-03 04:39:23 UTC,17397837,8061706,30000000,21927174618
2023-06-03 04:39:35 UTC,17397838,29990308,30000000,20659364751
2023-06-03 04:39:47 UTC,17397839,13892592,30000000,23240116756
2023-06-03 04:39:59 UTC,17397840,11322910,30000000,23025647663
2023-06-03 04:40:11 UTC,17397841,10287704,30000000,22320086174
2023-06-03 04:40:23 UTC,17397842,28325879,30000000,21443595735
2023-06-03 04:40:35 UTC,17397843,7548815,30000000,23824885419
2023-06-03 04:40:47 UTC,17397844,11653485,30000000,22345521846
2023-06-03 04:40:59 UTC,17397845,9985242,30000000,21722358313
2023-06-03 04:41:11 UTC,17397846,19310391,30000000,20814588562
2023-06-03 04:41:23 UTC,17397847,10393899,30000000,21562247022
2023-06-03 04:41:35 UTC,17397848,8186416,30000000,20734597959
2023-06-03 04:41:47 UTC,17397849,29988436,30000000,19557290252
2023-06-03 04:41:59 UTC,17397850,12429451,30000000,22000066862
2023-06-03 04:42:11 UTC,17397851,14276518,30000000,21528798114
2023-06-03 04:42:23 UTC,17397852,9972970,30000000,21399000632
2023-06-03 04:42:35 UTC,17397853,20014631,30000000,20502555481
2023-06-03 04:42:47 UTC,17397854,7596569,30000000,21359328400
2023-06-03 04:42:59 UTC,17397855,24711059,30000000,20041559117
2023-06-03 04:43:11 UTC,17397856,8618639,30000000,21663432142
2023-06-03 04:43:23 UTC,17397857,10706649,30000000,20511413968
2023-06-03 04:43:35 UTC,17397858,29998418,30000000,19777558138
2023-06-03 04:43:47 UTC,17397859,10307947,30000000,22249492171
2023-06-03 04:43:59 UTC,17397860,21023626,30000000,21379527201
2023-06-03 04:44:11 UTC,17397861,13894026,30000000,22452712833
2023-06-03 04:44:23 UTC,17397862,12968829,30000000,22245778528
2023-06-03 04:44:35 UTC,17397863,11521156,30000000,21869237027
2023-06-03 04:44:47 UTC,17397864,10711715,30000000,21235239827
2023-06-03 04:44:59 UTC,17397865,17700312,30000000,20476383491
2023-06-03 04:45:11 UTC,17397866,16922019,30000000,20937155358
2023-06-03 04:45:23 UTC,17397867,8676583,30000000,21272502111
2023-06-03 04:45:35 UTC,17397868,27573028,30000000,20151544599
2023-06-03 04:45:47 UTC,17397869,29906832,30000000,22262927386
2023-06-03 04:45:59 UTC,17397870,9990084,30000000,25028508372
2023-06-03 04:46:11 UTC,17397871,26911494,30000000,23983585668
2023-06-03 04:46:23 UTC,17397872,9317695,30000000,26364255141
2023-06-03 04:46:35 UTC,17397873,22496725,30000000,25115840651
2023-06-03 04:46:47 UTC,17397874,5535990,30000000,26684895238
2023-06-03 04:46:59 UTC,17397875,11223539,30000000,24580344277
2023-06-03 04:47:11 UTC,17397876,10552312,30000000,23806788348
2023-06-03 04:47:23 UTC,17397877,12460795,30000000,22924411958
2023-06-03 04:47:35 UTC,17397878,7050664,30000000,22439330446
2023-06-03 04:47:47 UTC,17397879,7918294,30000000,20952848969
2023-06-03 04:47:59 UTC,17397880,27133389,30000000,19716333001
2023-06-03 04:48:11 UTC,17397881,20478778,30000000,21709882483
2023-06-03 04:48:23 UTC,17397882,29985015,30000000,22701079370
2023-06-03 04:48:35 UTC,17397883,9017591,30000000,25535879493
2023-06-03 04:48:47 UTC,17397884,5794895,30000000,24262828866
2023-06-03 04:48:59 UTC,17397885,8474757,30000000,22401646472
2023-06-03 04:49:11 UTC,17397886,22982667,30000000,21183511582
2023-06-03 04:49:23 UTC,17397887,15238421,30000000,22592685905
2023-06-03 04:49:35 UTC,17397888,8561027,30000000,22637573994
2023-06-03 04:49:47 UTC,17397889,29985419,30000000,21422884597
2023-06-03 04:49:59 UTC,17397890,6539376,30000000,24098142112
2023-06-03 04:50:11 UTC,17397891,8254276,30000000,22399097783
2023-06-03 04:50:23 UTC,17397892,13205837,30000000,21139946688
2023-06-03 04:50:35 UTC,17397893,9530148,30000000,20823875770
2023-06-03 04:50:47 UTC,17397894,29981757,30000000,19874679783
2023-06-03 04:50:59 UTC,17397895,17720629,30000000,22355993307
2023-06-03 04:51:11 UTC,17397896,29993746,30000000,22862846337
2023-06-03 04:51:23 UTC,17397897,13494467,30000000,25719510593
2023-06-03 04:51:35 UTC,17397898,19604359,30000000,25396830827
2023-06-03 04:51:47 UTC,17397899,7369247,30000000,26371298548
2023-06-03 04:51:59 UTC,17397900,7032885,30000000,24694358003
2023-06-03 04:52:11 UTC,17397901,9071916,30000000,23054834753
2023-06-03 04:52:23 UTC,17397902,8718621,30000000,21915909778
2023-06-03 04:52:35 UTC,17397903,15047635,30000000,20768725316
2023-06-03 04:52:47 UTC,17397904,9337801,30000000,20776969634
2023-06-03 04:52:59 UTC,17397905,29979818,30000000,19796608495
2023-06-03 04:53:11 UTC,17397906,29970437,30000000,22267855097
2023-06-03 04:53:23 UTC,17397907,17975885,30000000,25045851112
2023-06-03 04:53:35 UTC,17397908,8878445,30000000,25666964217
